Device_ID,IMEI NUMBERS,SIM CCID,"Burnin Test
Start date ","Burnin Test
End date ", HardWare Version, SoftWare Version,Temperature,Humidity,Luminosity, Latitute, Longitute,battery_value,message_counter,Burnin Test,Device Twins Config,Device Twins Test,Switch Test,Battery Status,Remarks,Wi-Fi SSID,Wi-Fi Password
67510B82E7,862044067301478,8944501611211853717F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.4,71,15,13.03283,77.62737,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8304,862044067376173,8944501611211859938F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,25.8,70.5,15,13.03282,77.62739,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8313,862044067281977,8944501611211650121F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,26.7,70.5,15,13.03281,77.6274,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8322,862044067318787,8944501611211912216F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.5,71,15,13.03268,77.62769,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B832D,862044067354576,8944501611211915797F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.6,70.5,15,13.03276,77.62891,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8335,862044067304241,8944501611211666093F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,70.5,15,13.03269,77.62768,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B834C,862044067332523,8944501611211651913F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.6,69.5,15,13.03282,77.62739,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B834D,862044067370010,8944501611211659270F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27,69.5,15,13.03277,77.62756,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8365,862044067302484,8944501611211854145F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.4,70,15,13.03282,77.62739,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B836A,862044067373196,8944501611211658272F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.6,69,15,13.03436,77.62836,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B837B,862044067348024,8944501611211733380F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.5,69,15,13.03281,77.62742,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8382,862044067373204,8944501611211658264F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.5,70,15,13.03277,77.62753,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B838C,862044067276688,8944501611212245061F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,72,15,13.03282,77.62738,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83AD,862044067291752,8944501611211740781F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.7,71.5,15,13.03269,77.62768,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83C0,862044067378351,8944501611211856223F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.5,71,15,13.03266,77.62764,77,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83D4,862044067291786,8944501611211740757F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.2,70.5,15,13.03254,77.62748,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83DE,862044067385034,8944501611211862726F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.5,72,15,13.03277,77.62748,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83E0,862044067324991,8944501611211674576F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,28.1,72,15,13.03253,77.62784,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83E6,862044067298187,8944501611211852545F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,28.1,71.8,15,13.03282,77.6274,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83E7,862044067300207,8944501611211666085F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,71.5,15,13.03275,77.62765,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83E8,862044067307095,8944501611211671572F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.7,71,15,13.03282,77.62736,76,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83ED,862044067317565,8944501611211874937F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.1,70.5,15,13.0327,77.62761,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83EE,862044067261573,8944501611211727382F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27,70.5,15,13.03277,77.62752,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83EF,862044067271127,8944501611212234628F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.7,71,15,13.03282,77.62738,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B83FC,862044067303383,8944501611211871271F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.4,72,15,13.03275,77.62748,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B842C,862044067318720,8944501611211912141F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.5,71,15,13.03284,77.62734,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8447,862044067331954,8944501611212238124F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.2,71.5,15,13.03278,77.62757,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B844F,862044067389671,8944501611212226087F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.6,70.5,15,13.0327,77.62763,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8470,862044067261284,8944501611211727366F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.9,70.5,15,13.03277,77.62754,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8471,862044067281621,8944501611212247000F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.7,70.5,15,13.03268,77.62769,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8472,862044067261342,8944501611212232531F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.4,71,15,13.0327,77.62764,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8473,862044067293303,8944501611211867600F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,70.5,15,13.03276,77.62754,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8474,862044067255468,8944501611212233539F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.9,71.5,15,13.03258,77.6279,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8475,862044067317177,8944501611211735039F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.6,71,15,13.0325,77.62783,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8476,862044067307699,8944501611211738728F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,26.5,70.5,15,13.03223,77.62781,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8477,862044067271192,8944501611212234594F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.6,71.5,15,13.03254,77.62783,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8478,862044067308655,8944501611211738793F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.3,70.5,15,13.0325,77.62783,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8479,862044067396338,8944501611211670814F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.2,70.5,15,13.03222,77.62784,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B847A,862044067261466,8944501611211727424F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,70.5,15,13.03243,77.62737,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B847B,862044067280623,8944501611211650832F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,26.9,70.5,15,13.0325,77.62783,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B847C,862044067290697,8944501611211654438F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,26.4,70,15,13.0325,77.62783,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B847D,862044067273826,8944501611211746523F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27,69,15,13.03271,77.62784,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B847E,862044067330873,8944501611211663983F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,70,15,13.03211,77.6278,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B847F,862044067396254,8944501611211670798F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,70,15,13.0325,77.62783,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8480,862044067317508,8944501611211735906F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27,68.5,15,13.03211,77.6278,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8481,862044067261409,8944501611211727465F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,26.2,70.5,15,13.03121,77.6279,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8482,862044067393988,8944501611211667828F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,25.9,70,15,13.03256,77.62784,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8483,862044067308671,8944501611211738819F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,25.9,71,15,13.03285,77.62727,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8484,862044067390554,8944501611211668115F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.3,70.5,15,13.03262,77.62779,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8485,862044067261268,8944501611211727341F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.2,69.5,15,13.03436,77.62836,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8486,862044067299599,8944501611211870935F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.5,69,15,13.03256,77.62777,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8487,862044067393855,8944501611211668131F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,25.2,70.5,15,13.03237,77.62783,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8488,862044067269345,8944501611212234404F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.1,69.5,15,13.03228,77.62785,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8489,862044067261599,8944501611211727374F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,25.9,72,15,13.03255,77.62775,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B848A,862044067347059,8944501611211732275F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,25.6,72,15,13.03262,77.62774,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B848B,862044067343967,8944501611211737696F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.8,71,15,13.0323,77.62797,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B848C,862044067343983,8944501611211737647F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,25.1,71.5,15,13.03279,77.62744,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B848D,862044067284385,8944501611211726012F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,25.9,71,15,13.03279,77.62738,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B848E,862044067280532,8944501611211650840F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,26.1,70,15,13.03261,77.62777,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B848F,862044067310651,8944501611211867667F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,26,70.5,15,13.03247,77.62774,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8492,862044067310594,8944501611211867675F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.1,70.5,15,13.03266,77.62799,78,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8495,862044067393491,8944501611211668347F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.9,66.5,15,13.0325,77.62784,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8496,862044067261680,8944501611212232705F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.2,65,15,13.0325,77.62783,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B849A,862044067296504,8944501611211872071F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.8,65.5,15,13.03254,77.62788,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A0,862044067261482,8944501611212232655F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,26.9,66,15,13.03254,77.62784,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A2,862044067330881,8944501611211663967F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.1,66.5,15,13.0325,77.62784,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A3,862044067392659,8944501611211736805F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.5,65.5,15,13.03243,77.62737,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A4,862044067391669,8944501611211736201F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,28,66.5,15,13.03275,77.62777,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A5,862044067390778,8944501611211668321F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.4,66,15,13.03255,77.62782,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A6,862044067290598,8944501611211654404F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.2,66,15,13.0325,77.62783,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A7,862044067317805,8944501611211736177F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26,66.5,15,13.03268,77.62783,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A8,862044067317037,8944501611211735021F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.2,67.5,15,13.0325,77.62783,78,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84A9,862044067261425,8944501611211727457F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,28.4,66.5,15,13.03247,77.62783,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84AA,862044067273461,8944501611212226178F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.9,66.5,15,13.03258,77.62781,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84AB,862044067384631,8944501611211863419F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.6,67,15,13.03275,77.6276,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84AC,862044067316534,8944501611211874887F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.9,70.5,15,13.03264,77.62772,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84AD,862044067331822,8944501611211651640F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.5,70.5,15,13.0325,77.62784,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84AE,862044067345772,8944501611211667026F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.4,70.5,15,13.03259,77.62777,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84AF,862044067344122,8944501611211661953F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.3,69.5,15,13.03278,77.62748,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84C9,862044067389812,8944501611212226202F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.6,71,15,13.03254,77.62784,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84DA,862044067263009,8944501611211673727F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.2,69.5,15,13.03276,77.62764,71,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84F8,862044067296447,8944501611211872063F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.8,69.5,15,13.03264,77.62771,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84F9,862044067279740,8944501611212246424F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.7,69.5,15,13.03206,77.62764,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84FA,862044067261490,8944501611212232556F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.7,68.5,15,13.03279,77.62745,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84FB,862044067277017,8944501611212247216F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.1,70,15,13.03253,77.6279,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84FC,862044067343132,8944501611211738058F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.4,71,15,13.0327,77.62768,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84FD,862044067263470,8944501611211673412F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.6,69.5,15,13.03253,77.62784,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84FE,862044067283379,8944501611211725840F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.6,69,15,13.03269,77.62768,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B84FF,862044067390547,8944501611212225642F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.7,69.5,15,13.03282,77.62738,79,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8510,862044067282108,8944501611212227457F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,28,71,15,13.03265,77.62748,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8511,862044067389598,8944501611212226145F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.2,69.5,15,13.03281,77.62741,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8512,862044067274980,8944501611212227473F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.4,69.5,15,13.03281,77.6274,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8513,862044067274949,8944501611211725006F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.6,69.5,15,13.03282,77.6272,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8514,862044067325931,8944501611211850671F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.8,70,15,13.03243,77.62782,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8515,862044067260302,8944501611212232739F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,28.4,68.5,15,13.03282,77.62738,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8516,862044067319611,8944501611212226681F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.3,69,15,13.03275,77.62757,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8517,862044067278007,8944501611211660013F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.7,66.5,15,13.03264,77.6276,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8518,862044067265939,8944501611211726939F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.7,67.5,15,13.03251,77.62784,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8519,862044067261532,8944501611212232572F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.4,68.5,15,13.03296,77.62782,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B851A,862044067261508,8944501611212232614F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.4,67,15,13.03285,77.62731,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B851B,862044067261557,8944501611212232648F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.8,65.5,15,13.03269,77.62772,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B851C,862044067278379,8944501611212247372F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.7,65.5,15,13.0328,77.62743,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B851E,862044067346200,8944501611212231277F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.8,66,15,13.0327,77.62768,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B851F,862044067276514,8944501611211861769F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.1,65.5,15,13.03282,77.62716,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8520,862044067257142,8944501611211851117F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.7,65.5,15,13.03274,77.62752,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8522,862044067343090,8944501611211738041F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,25.6,66.5,15,13.03274,77.62755,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B856E,862044067260385,8944501611212233000F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.7,65.5,15,13.03272,77.62727,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8597,862044067281605,8944501611212246937F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.3,67.5,15,13.0327,77.62763,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85A6,862044067278122,8944501611211660054F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.5,67,15,13.03269,77.62769,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85C9,862044067390794,8944501611211668305F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.7,68,15,13.03282,77.62738,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85CC,862044067261060,8944501611211651111F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,28,68,15,13.03256,77.62787,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85DB,862044067317979,8944501611211736086F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,27.5,67.5,15,13.03245,77.62771,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85EF,862044067307616,8944501611211738678F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.5,67,15,13.03254,77.62783,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85F3,862044067302021,8944501611211665319F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.8,66,15,13.03267,77.62782,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B85FD,862044067350210,8944501611211662985F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,27.6,69,15,13.03277,77.62758,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8600,862044067391552,8944501611212226236F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,27.3,69.5,15,13.03274,77.62765,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8601,862044066959219,8944501611211868996F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.4,69,15,13.03279,77.62747,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8602,862044067299102,8944501611211672133F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.8,69,15,13.03275,77.62751,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8603,862044067358650,8944501611211667067F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26,69.5,15,13.03436,77.62836,71,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8604,862044067299243,8944501611211667042F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.2,67.5,15,13.03269,77.62768,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8605,862044067342498,8944501611211737563F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,25.5,68,15,13.03241,77.62795,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8606,862044067338454,8944501611211727788F,24-12-2023 12:22,24-12-2023 22:22,1,2.4,26,67,15,13.03273,77.62758,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8607,862044067342654,8944501611211737597F,24-12-2023 11:16,24-12-2023 21:16,1,2.4,27.4,66.5,15,13.03256,77.62777,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8608,862044067278304,8944501611211660153F,24-12-2023 09:25,24-12-2023 19:25,1,2.4,26.1,66.5,15,13.03257,77.6278,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B8609,862044067338470,8944501611211727739F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,25.8,66.5,15,13.03259,77.62784,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B860A,862044067342795,8944501611211737613F,24-12-2023 13:49,24-12-2023 23:49,1,2.4,26.1,67.5,15,13.03276,77.62758,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
